ReceiptID,WarehouseID,OrderID,TenderID,SupplierID,ReceiptDate,Level1Category,Level2Category,Level3Category,ItemCode,Remarks,UnitOfMeasure,ShapeCode,SourceCode,BatchNo,PackSize,OnHold,IsStop,ExpiryDate,PaletteID,Locator,QtyOnHand,QtyReserved,QtyAvailable,UnitCost,QtyOnHold,SalesUnit,TotalSales,PackageType,QtyPerPalette,Length_cm,Width_cm,Height_cm,Volume_cm3,TotalPallets,Weight_kg,SupplierName,SupplierAddress,Manufacturer,SupplierContact,SuppliedDate,WarehouseLocation,ProcurementFee,LPO_Number
RCPT-002588,WH-A,ORD-002588,TDR-2080,SUP-830,2025-09-06,Pharmaceuticals,Antivirals,Acyclovir,MED-ACY-9619,,Box,IRR,DONATION,BATCH-51305,98,True,False,2026-04-13,PAL-111,LOC-A14,446,120,302,268.73,24,Box,103946.98,Plastic,95,49,52,50,127400,14,38.05,Liu-Jacobson,"492 Nunez Court Suite 034, Greenmouth, AR 35736",Burke-Allen,744-227-8149x79321,2025-09-05,Quarantine,68.16,LPO-002588
RCPT-002589,WH-C,ORD-002589,TDR-6490,SUP-588,2024-11-05,Consumables,Masks,N95,MED-N95-4301,Urgent,Box,IRR,DONATION,BATCH-48683,93,True,False,2026-05-02,PAL-374,LOC-C24,387,29,343,287.91,15,Carton,102657.84,Cardboard,72,22,44,33,31944,15,17.59,"Blankenship, Moore and Fields","3549 Jones Flats Suite 890, New Brianbury, NM 27488",Newton and Sons,001-360-483-2893x8793,2024-10-29,Cold Storage,113.34,LPO-002589
RCPT-002590,WH-B,ORD-002590,TDR-1538,SUP-938,2024-04-19,Laboratory,Specimen Containers,Blood,MED-BLO-5936,Priority,Box,CYL,LOCAL,BATCH-92673,7,True,True,2025-01-18,PAL-388,LOC-B36,30,9,17,449.99,4,Carton,13404.6,Plastic,66,174,78,20,271440,6,33.34,Hansen LLC,"8101 Cruz Islands, Brendanburgh, PA 45857",Parks-Parker,5828089724,2024-04-15,Quarantine,200.6,LPO-002590
RCPT-002591,WH-C,ORD-002591,TDR-8197,SUP-358,2024-08-17,Laboratory,Reagents,Hematology,MED-HEM-2947,Refrigerated,Bottle,IRR,LOCAL,BATCH-37003,9,False,False,2026-11-06,PAL-514,LOC-C26,15,4,9,314.1,2,Carton,4133.77,Wooden,52,133,34,34,153748,8,35.93,Oliver-Jimenez,"35372 Sandra Extensions Apt. 229, Alexanderside, RI 05530",Lewis-Savage,9729992214,2024-08-12,Dispatch,383.63,LPO-002591
RCPT-002592,WH-A,ORD-002592,TDR-4583,SUP-286,2025-09-01,Pharmaceuticals,Analgesics,Ibuprofen,MED-IBU-9531,Urgent,Bottle,RECT,IMPORT,BATCH-98074,99,True,True,2027-12-22,PAL-531,LOC-A8,330,33,249,107.67,48,Piece,36503.09,Plastic,35,54,100,23,124200,12,42.64,"Ingram, Gibson and Wang","5064 Macdonald Brooks Suite 612, West Andre, ID 13507",Torres PLC,+1-325-569-0900x5521,2025-08-30,Main,280.57,LPO-002592
RCPT-002593,WH-B,ORD-002593,TDR-6735,SUP-611,2025-05-21,Medical Equipment,Diagnostic,Thermometer,MED-THE-2111,Priority,Pack,CYL,IMPORT,BATCH-71669,55,False,False,2025-12-24,PAL-153,LOC-C46,521,18,476,354.66,27,Piece,180578.34,Plastic,69,26,52,24,32448,17,1.21,"Ramirez, Whitehead and Reeves","383 Allen Circle, Jamesburgh, AS 55030",Carter PLC,488-816-2989x8960,2025-05-14,Cold Storage,168.72,LPO-002593
RCPT-002594,WH-B,ORD-002594,TDR-4946,SUP-722,2025-11-11,Pharmaceuticals,Vaccines,Influenza,MED-INF-1063,Priority,Box,CYL,DONATION,BATCH-54624,90,False,True,2028-05-12,PAL-911,LOC-A40,852,92,723,284.68,37,Carton,210707.67,Cardboard,93,70,50,47,164500,8,34.65,Cooper Ltd,"Unit 3404 Box 8139, DPO AE 37587","Wright, Sullivan and Flowers",373-901-5220,2025-11-09,Cold Storage,337.92,LPO-002594
RCPT-002595,WH-A,ORD-002595,TDR-8399,SUP-643,2025-08-11,Laboratory,Specimen Containers,Stool,MED-STO-1648,Urgent,Vial,RECT,IMPORT,BATCH-67574,69,True,True,2026-03-04,PAL-549,LOC-C5,888,131,729,382.52,28,Carton,349853.86,Plastic,27,89,49,17,74137,8,10.97,Green PLC,"9549 Catherine Islands, South Thomas, WI 21433",Friedman PLC,879.970.1672,2025-08-06,Quarantine,155.2,LPO-002595
RCPT-002596,WH-B,ORD-002596,TDR-9827,SUP-238,2024-10-05,Consumables,Masks,Surgical,MED-SUR-4122,Priority,Bottle,RECT,DONATION,BATCH-17083,3,False,False,2027-07-23,PAL-627,LOC-C38,45,2,43,493.91,0,Piece,25131.58,Cardboard,80,19,97,30,55290,2,13.33,Holland Inc,"9944 Taylor Radial, Langview, ND 41641",Bryant Group,451.318.2612,2024-09-29,Dispatch,167.4,LPO-002596
RCPT-002597,WH-C,ORD-002597,TDR-1264,SUP-977,2024-10-06,Consumables,Bandages,Elastic,MED-ELA-9975,Refrigerated,Bottle,SQR,IMPORT,BATCH-85532,1,True,False,2025-07-21,PAL-746,LOC-C44,532,2,521,103.91,9,Piece,47602.41,Wooden,70,172,83,10,142760,16,24.14,Howe PLC,"675 Smith Island Suite 875, North Christown, VA 47268",Williams Ltd,625-392-7630,2024-10-03,Main,278.25,LPO-002597
RCPT-002598,WH-B,ORD-002598,TDR-5532,SUP-290,2025-06-11,Pharmaceuticals,Antivirals,Acyclovir,MED-ACY-3002,Priority,Vial,RECT,DONATION,BATCH-88100,11,False,False,2027-03-22,PAL-983,LOC-B2,499,128,295,197.73,76,Carton,82772.18,Cardboard,18,52,42,47,102648,19,6.15,Rogers Inc,"873 Bonnie Shores Suite 369, Combsland, SC 89891",Reed-Williamson,(645)616-7952x06925,2025-06-04,Dispatch,30.63,LPO-002598
RCPT-002599,WH-A,ORD-002599,TDR-3309,SUP-193,2025-11-21,Medical Equipment,Diagnostic,Stethoscope,MED-STE-4246,Priority,Pack,CYL,LOCAL,BATCH-75443,88,True,False,2027-03-15,PAL-172,LOC-A25,540,154,375,36.65,11,Box,22742.27,Cardboard,15,137,27,46,170154,6,27.1,"Garcia, Nguyen and Khan","519 Danny Road, Hillshire, PW 62396","Pierce, Brennan and Robinson",737-825-7263,2025-11-16,Main,228.17,LPO-002599
RCPT-002600,WH-B,ORD-002600,TDR-4855,SUP-195,2025-02-16,Pharmaceuticals,Vaccines,Influenza,MED-INF-4759,Urgent,Bottle,RECT,IMPORT,BATCH-26034,95,False,True,2027-03-02,PAL-355,LOC-C16,128,38,76,295.6,14,Piece,38584.09,Wooden,27,52,91,8,37856,2,46.92,Lopez-Summers,"5848 Amanda Crest, Combsview, OH 40454",Lynch-Black,(447)395-1864x814,2025-02-12,Dispatch,192.01,LPO-002600
RCPT-002601,WH-B,ORD-002601,TDR-2262,SUP-533,2024-08-25,Pharmaceuticals,Vaccines,COVID-19,MED-COV-3979,Priority,Box,SQR,LOCAL,BATCH-56744,80,True,True,2026-09-16,PAL-167,LOC-B31,537,135,326,104.47,76,Carton,65357.19,Cardboard,92,59,30,32,56640,12,9.73,"Oliver, Costa and Jones","13082 Nguyen Alley Apt. 328, West Stephenport, TX 74518","Johnson, Williams and Johnston",356.848.5380x225,2024-08-24,Dispatch,393.86,LPO-002601
RCPT-002602,WH-A,ORD-002602,TDR-1325,SUP-793,2024-09-14,Laboratory,Test Kits,Malaria,MED-MAL-5459,Refrigerated,Bottle,RECT,LOCAL,BATCH-66746,88,False,True,2027-06-15,PAL-813,LOC-A19,765,79,571,45.76,115,Piece,31654.55,Cardboard,44,118,52,40,245440,18,35.92,"Garcia, Mitchell and Carrillo","6753 Mills Via Apt. 793, Tracybury, WY 38641",Guzman LLC,001-503-564-0138x2865,2024-09-10,Main,259.88,LPO-002602
RCPT-002603,WH-C,ORD-002603,TDR-1973,SUP-454,2024-01-01,Medical Equipment,Monitoring,Glucometer,MED-GLU-7720,,Box,CYL,LOCAL,BATCH-82774,6,False,True,2025-09-10,PAL-881,LOC-A50,36,9,26,319.07,1,Carton,10764.78,Wooden,93,93,42,22,85932,4,29.94,Berry-Perry,"1558 Wilson Field, South Luis, NY 42696",Anderson-Watts,001-923-459-2010,2023-12-29,Quarantine,367.33,LPO-002603
RCPT-002604,WH-C,ORD-002604,TDR-2904,SUP-352,2025-06-24,Medical Equipment,Therapeutic,Nebulizer,MED-NEB-7558,Priority,Bottle,RECT,DONATION,BATCH-98987,61,True,True,2027-05-04,PAL-912,LOC-A7,218,55,132,47.77,31,Carton,8527.39,Cardboard,69,79,69,38,207138,19,2.6,Barnett PLC,"77078 Frey Valleys Suite 043, New Joseph, MO 97346",Wilson Group,001-718-923-8166x14512,2025-06-18,Main,356.59,LPO-002604
RCPT-002605,WH-A,ORD-002605,TDR-2737,SUP-712,2025-10-04,Medical Equipment,Monitoring,Pulse Oximeter,MED-PUL-6777,,Pack,SQR,LOCAL,BATCH-70147,76,True,True,2028-04-20,PAL-558,LOC-A20,326,40,231,300.59,55,Carton,109300.38,Cardboard,92,171,18,29,89262,14,24.87,"Whitney, Anderson and Parker","785 Christine Locks, Lake Ashleychester, KY 93228",Griffith and Sons,713-309-0622x022,2025-09-29,Quarantine,148.0,LPO-002605
RCPT-002606,WH-A,ORD-002606,TDR-7532,SUP-211,2025-03-27,Medical Equipment,Diagnostic,BP Monitor,MED-BP -7277,Refrigerated,Box,SQR,LOCAL,BATCH-12846,43,True,True,2027-04-04,PAL-632,LOC-A18,869,136,670,401.32,63,Carton,328475.06,Wooden,13,188,61,42,481656,15,47.41,Stone PLC,"51075 Davidson Via, Webbtown, OK 65176",Ward PLC,599.857.9813,2025-03-21,Cold Storage,200.11,LPO-002606
RCPT-002607,WH-B,ORD-002607,TDR-1240,SUP-679,2025-10-23,Laboratory,Specimen Containers,Blood,MED-BLO-2091,Fragile,Box,RECT,DONATION,BATCH-16299,10,True,True,2028-06-27,PAL-389,LOC-A48,442,128,291,120.63,23,Piece,45567.73,Wooden,50,119,31,13,47957,17,34.79,"Cantrell, Griffith and Stephenson","690 Judy Corners, Jessebury, IL 72524",Fowler-Lawson,884.568.1187x8062,2025-10-21,Quarantine,294.0,LPO-002607
RCPT-002608,WH-C,ORD-002608,TDR-1900,SUP-819,2024-02-23,Laboratory,Test Kits,COVID-19,MED-COV-4847,Refrigerated,Box,RECT,LOCAL,BATCH-98057,39,False,False,2027-01-10,PAL-356,LOC-C31,859,10,754,420.41,95,Carton,335632.58,Plastic,54,22,29,21,13398,5,18.98,Lin Inc,"458 Sheila Ramp, Nancyland, VI 03465",Howard PLC,537-361-2073,2024-02-19,Main,423.64,LPO-002608
RCPT-002609,WH-A,ORD-002609,TDR-6902,SUP-342,2025-05-02,Medical Equipment,Monitoring,Glucometer,MED-GLU-5659,Urgent,Box,CYL,LOCAL,BATCH-61014,75,False,False,2026-09-22,PAL-939,LOC-C35,745,138,534,468.04,73,Carton,343232.46,Plastic,85,160,47,43,323360,10,37.58,White-Cardenas,"78023 Lewis Common Suite 481, Walkerton, TN 42484",Perkins-Giles,(981)488-9710x45250,2025-04-28,Main,163.32,LPO-002609
RCPT-002610,WH-A,ORD-002610,TDR-2441,SUP-619,2025-05-18,Pharmaceuticals,Antibiotics,Ciprofloxacin,MED-CIP-5105,,Bottle,SQR,DONATION,BATCH-37421,93,True,False,2028-01-12,PAL-438,LOC-B24,421,89,323,418.95,9,Carton,188631.28,Plastic,43,158,95,32,480320,11,39.42,"Brown, Ewing and Scott","41496 Walters Shoal Suite 614, West Sandraville, SC 71320",Owens Inc,230-707-3780x90983,2025-05-16,Quarantine,138.36,LPO-002610
RCPT-002611,WH-A,ORD-002611,TDR-5342,SUP-138,2025-06-19,Pharmaceuticals,Analgesics,Paracetamol,MED-PAR-4885,,Box,SQR,DONATION,BATCH-35373,56,True,True,2027-03-31,PAL-447,LOC-C45,465,135,325,310.03,5,Piece,136224.64,Wooden,58,91,89,6,48594,5,13.46,"Horne, Valdez and Ferguson","670 Sosa Shoal, Savageshire, FL 56691",Santiago-Garcia,(438)352-3313x013,2025-06-17,Quarantine,169.53,LPO-002611
RCPT-002612,WH-A,ORD-002612,TDR-8990,SUP-694,2024-08-14,Medical Equipment,Therapeutic,Nebulizer,MED-NEB-9233,Refrigerated,Pack,CYL,DONATION,BATCH-40418,9,False,False,2026-11-07,PAL-717,LOC-B10,716,139,436,442.74,141,Carton,287500.29,Wooden,88,172,44,16,121088,6,12.44,Goodwin PLC,"0725 Sandoval Plaza, Port James, SD 67468",Davis-Mcdonald,(835)345-9321x4307,2024-08-11,Cold Storage,104.29,LPO-002612
RCPT-002613,WH-C,ORD-002613,TDR-1915,SUP-671,2024-02-21,Consumables,Syringes,1ml,MED-1ML-4424,Fragile,Piece,SQR,LOCAL,BATCH-78270,59,True,False,2025-04-15,PAL-599,LOC-A37,884,238,556,248.38,90,Box,220319.27,Plastic,48,102,36,18,66096,14,0.13,Cox and Sons,"138 Duran Burg Apt. 229, West Jeffrey, KS 40600","Vance, Calhoun and Hudson",744-724-2505,2024-02-15,Cold Storage,382.6,LPO-002613
RCPT-002614,WH-B,ORD-002614,TDR-8992,SUP-515,2024-05-16,Pharmaceuticals,Antibiotics,Ciprofloxacin,MED-CIP-7283,,Vial,RECT,LOCAL,BATCH-31064,19,False,True,2025-12-10,PAL-106,LOC-A22,41,6,34,35.01,1,Box,1169.44,Cardboard,82,194,50,17,164900,4,41.03,Jones-Williams,"62873 Melissa Well Apt. 796, Vickimouth, PA 98740",Pittman-Taylor,6402479361,2024-05-11,Dispatch,361.59,LPO-002614
RCPT-002615,WH-B,ORD-002615,TDR-2363,SUP-132,2025-08-08,Consumables,Bandages,Crepe,MED-CRE-2231,Priority,Box,CYL,LOCAL,BATCH-94560,48,False,True,2026-06-16,PAL-597,LOC-A49,223,2,216,61.32,5,Piece,13073.47,Cardboard,11,64,94,7,42112,5,33.11,"Schmitt, Nelson and Turner","75247 Henderson Well, Tammieborough, MT 27027",Chase Inc,613-556-0888x1615,2025-08-01,Main,427.81,LPO-002615
RCPT-002616,WH-A,ORD-002616,TDR-2414,SUP-502,2025-01-14,Pharmaceuticals,Antibiotics,Azithromycin,MED-AZI-3249,Priority,Bottle,IRR,LOCAL,BATCH-18226,29,True,True,2026-07-19,PAL-906,LOC-B18,648,107,496,444.91,45,Carton,345530.03,Cardboard,85,72,72,48,248832,14,24.58,"Silva, Haley and Johnson","805 Victor Fort Suite 323, West Amy, MP 10808",Roth-Jennings,001-354-562-1172,2025-01-09,Main,410.54,LPO-002616
RCPT-002617,WH-C,ORD-002617,TDR-8757,SUP-574,2025-09-25,Laboratory,Test Kits,Malaria,MED-MAL-9911,Refrigerated,Bottle,RECT,IMPORT,BATCH-85257,84,True,True,2028-02-06,PAL-326,LOC-A10,682,167,443,377.97,72,Piece,258047.71,Plastic,21,76,96,39,284544,18,17.65,Mcdonald PLC,"5228 Wilson Radial, Riosstad, MN 37844",Skinner-Gregory,+1-340-829-6305,2025-09-19,Cold Storage,48.02,LPO-002617
RCPT-002618,WH-C,ORD-002618,TDR-2378,SUP-651,2025-01-27,Medical Equipment,Diagnostic,Stethoscope,MED-STE-8783,Fragile,Vial,SQR,DONATION,BATCH-36709,100,True,True,2027-03-01,PAL-103,LOC-A4,619,43,558,362.9,18,Box,182692.87,Plastic,95,40,28,47,52640,17,36.87,"Hernandez, Mcintyre and Coffey","USNV Hernandez, FPO AE 85629","Cox, Ramirez and Alvarado",001-278-341-6026x2550,2025-01-22,Cold Storage,225.49,LPO-002618
RCPT-002619,WH-B,ORD-002619,TDR-1142,SUP-810,2025-06-19,Pharmaceuticals,Antivirals,Oseltamivir,MED-OSE-3983,Urgent,Piece,IRR,LOCAL,BATCH-83097,20,True,True,2028-01-07,PAL-351,LOC-B48,975,2,835,308.78,138,Carton,258658.95,Cardboard,56,168,53,12,106848,8,10.26,Morgan-Maldonado,"050 Brown Crossing Apt. 560, West Shane, PR 62269",West LLC,719.710.8444x095,2025-06-14,Cold Storage,30.31,LPO-002619
RCPT-002620,WH-C,ORD-002620,TDR-7345,SUP-721,2024-08-23,Consumables,Gloves,Vinyl,MED-VIN-7964,,Pack,IRR,DONATION,BATCH-62398,42,False,False,2026-10-14,PAL-994,LOC-C41,700,190,500,81.52,10,Carton,56018.87,Wooden,51,180,43,7,54180,12,23.26,"Whitney, Foley and Mayo","82077 Gray Courts, New Emmachester, FM 29563","Kelly, Smith and Brooks",2756885005,2024-08-17,Dispatch,104.73,LPO-002620
RCPT-002621,WH-B,ORD-002621,TDR-2271,SUP-554,2025-06-21,Medical Equipment,Monitoring,Pulse Oximeter,MED-PUL-2162,Urgent,Vial,RECT,DONATION,BATCH-56157,72,True,False,2027-11-14,PAL-502,LOC-C16,43,0,42,324.8,1,Piece,12834.08,Wooden,71,74,21,37,57498,17,6.19,"Montoya, White and Watson","USNS Evans, FPO AP 45014",Lara-Miller,001-508-492-8448x64885,2025-06-17,Quarantine,54.26,LPO-002621
RCPT-002622,WH-B,ORD-002622,TDR-4060,SUP-298,2025-04-23,Medical Equipment,Therapeutic,Oxygen Concentrator,MED-OXY-8350,,Box,CYL,IMPORT,BATCH-89537,7,True,False,2026-12-30,PAL-948,LOC-C34,762,184,427,11.86,151,Piece,9669.37,Wooden,80,114,24,16,43776,1,8.32,"Wallace, Finley and Gonzalez","7184 Allison Course, New Davidfurt, GA 44210","Dixon, Miller and Price",9319374068,2025-04-17,Dispatch,65.6,LPO-002622
RCPT-002623,WH-C,ORD-002623,TDR-9131,SUP-985,2025-08-15,Consumables,Bandages,Crepe,MED-CRE-8823,Urgent,Piece,CYL,LOCAL,BATCH-99886,76,False,False,2027-12-13,PAL-576,LOC-C16,734,98,596,296.44,40,Carton,249628.53,Wooden,43,55,82,47,211970,6,36.9,Parsons-Pittman,"046 Patrick View Apt. 978, West Charleshaven, ID 33135",Johnson-Reeves,668-374-1252,2025-08-10,Quarantine,59.07,LPO-002623
RCPT-002624,WH-B,ORD-002624,TDR-9549,SUP-268,2025-01-20,Laboratory,Test Kits,COVID-19,MED-COV-7726,Refrigerated,Piece,CYL,IMPORT,BATCH-33527,34,True,False,2027-08-24,PAL-886,LOC-C4,77,16,61,351.58,0,Carton,31383.51,Plastic,85,53,27,8,11448,1,48.16,"Mejia, Edwards and Jones","753 Jack Squares, Nancystad, UT 37020","Avery, West and Murray",(582)623-6813x8501,2025-01-14,Quarantine,96.63,LPO-002624
RCPT-002625,WH-C,ORD-002625,TDR-2731,SUP-202,2024-10-25,Consumables,Gloves,Vinyl,MED-VIN-6518,Priority,Piece,IRR,IMPORT,BATCH-53201,63,False,True,2026-08-01,PAL-203,LOC-A16,488,36,412,69.07,40,Box,34311.6,Plastic,61,166,87,24,346608,13,39.9,"Heath, Smith and Brown","Unit 5147 Box 3263, DPO AE 37049",Gonzalez and Sons,001-690-218-7011x152,2024-10-18,Main,207.1,LPO-002625
RCPT-002626,WH-A,ORD-002626,TDR-3152,SUP-617,2024-07-26,Pharmaceuticals,Vaccines,Hepatitis B,MED-HEP-6817,,Vial,SQR,DONATION,BATCH-65104,18,False,False,2025-01-28,PAL-627,LOC-C15,643,166,420,262.81,57,Box,170062.24,Plastic,97,109,41,15,67035,18,47.49,Oliver-Dawson,"0947 Jeffrey Estate Suite 947, Williamstown, GU 94246","Schwartz, King and Wood",(217)519-8549x2302,2024-07-19,Cold Storage,231.11,LPO-002626
RCPT-002627,WH-A,ORD-002627,TDR-7684,SUP-260,2024-09-06,Medical Equipment,Therapeutic,Nebulizer,MED-NEB-6948,Priority,Pack,CYL,LOCAL,BATCH-84212,33,False,True,2026-03-26,PAL-226,LOC-A16,718,204,407,78.8,107,Carton,61616.75,Plastic,33,72,51,47,172584,20,16.95,Carrillo-Johnson,"73838 Henry Terrace, Lauraland, DE 18828",Johnson and Sons,225.519.6307,2024-08-31,Main,459.39,LPO-002627
RCPT-002628,WH-B,ORD-002628,TDR-1831,SUP-697,2024-10-06,Consumables,Masks,N95,MED-N95-6548,Fragile,Piece,IRR,LOCAL,BATCH-34799,35,True,False,2026-07-11,PAL-509,LOC-A24,736,39,622,494.95,75,Carton,296521.81,Wooden,78,48,86,13,53664,2,36.8,Sanford-Ballard,"0384 Smith Mission Suite 298, Espinozastad, GU 18396",Moore-Huang,913.455.9570x79141,2024-10-02,Dispatch,61.72,LPO-002628
RCPT-002629,WH-B,ORD-002629,TDR-4059,SUP-141,2025-11-08,Consumables,Bandages,Crepe,MED-CRE-7195,Fragile,Pack,RECT,DONATION,BATCH-17539,80,False,False,2028-03-21,PAL-504,LOC-B5,851,173,592,439.47,86,Box,300295.08,Plastic,94,29,74,32,68672,5,30.57,"Clark, Escobar and Pacheco","37325 Jay Route Apt. 020, West Yvonneland, SC 72716",Morgan-Guzman,+1-523-277-0927x728,2025-11-06,Cold Storage,121.23,LPO-002629
RCPT-002630,WH-B,ORD-002630,TDR-1926,SUP-483,2024-04-04,Consumables,Syringes,10ml,MED-10M-2042,Fragile,Piece,IRR,DONATION,BATCH-41379,85,False,True,2026-04-04,PAL-959,LOC-B33,955,30,813,204.49,112,Box,179736.53,Cardboard,45,142,53,47,353722,20,46.05,"Drake, Rivera and Miller","287 Wade Extension Suite 820, Port Jenniferfort, ID 93815",Deleon Group,4752518421,2024-03-31,Quarantine,403.84,LPO-002630
RCPT-002631,WH-B,ORD-002631,TDR-3784,SUP-600,2025-10-16,Pharmaceuticals,Vaccines,COVID-19,MED-COV-7086,Urgent,Piece,CYL,LOCAL,BATCH-75675,12,True,False,2027-02-11,PAL-705,LOC-B24,676,80,508,194.57,88,Piece,150372.09,Cardboard,82,139,32,36,160128,11,30.36,Nixon Ltd,"513 Whitney Forges Suite 526, Rogerschester, FL 29866",Reed-Bates,+1-819-669-2677x8768,2025-10-14,Dispatch,344.66,LPO-002631
RCPT-002632,WH-A,ORD-002632,TDR-9131,SUP-375,2025-02-13,Pharmaceuticals,Antibiotics,Amoxicillin,MED-AMO-2773,Refrigerated,Bottle,CYL,IMPORT,BATCH-73679,22,False,False,2027-04-19,PAL-695,LOC-C37,257,46,193,410.36,18,Carton,116959.3,Wooden,51,135,20,37,99900,8,48.53,"Hendricks, Smith and Collins","3492 Richardson Bypass, West Ricky, MN 25084",Pennington Inc,5872316406,2025-02-12,Cold Storage,439.66,LPO-002632
RCPT-002633,WH-A,ORD-002633,TDR-1688,SUP-843,2024-07-16,Consumables,Bandages,Elastic,MED-ELA-8755,Priority,Bottle,CYL,LOCAL,BATCH-54348,77,False,True,2026-02-13,PAL-593,LOC-B36,899,158,734,50.05,7,Box,47301.96,Wooden,98,102,40,14,57120,11,33.97,Jones-Collier,"082 Adrienne Mountain, East Christopherfort, WV 78843","Brown, Alexander and Collins",+1-961-377-9823x5242,2024-07-09,Quarantine,193.25,LPO-002633
RCPT-002634,WH-B,ORD-002634,TDR-3365,SUP-875,2024-03-17,Pharmaceuticals,Vaccines,Hepatitis B,MED-HEP-1838,Priority,Piece,CYL,DONATION,BATCH-75316,92,True,True,2026-08-23,PAL-811,LOC-B8,104,29,71,423.43,4,Carton,41941.02,Plastic,22,28,87,8,19488,17,17.0,"Pham, Duncan and Brown","USS Reyes, FPO AA 38603",Ayala-Tran,856-343-8767x3987,2024-03-12,Cold Storage,442.34,LPO-002634
RCPT-002635,WH-A,ORD-002635,TDR-2738,SUP-946,2024-10-07,Laboratory,Specimen Containers,Urine,MED-URI-6981,Urgent,Pack,RECT,DONATION,BATCH-77739,48,False,True,2027-06-15,PAL-210,LOC-C11,666,141,431,454.4,94,Piece,315049.43,Plastic,21,54,97,32,167616,13,7.65,"Pacheco, Long and Benson","443 White Lock Suite 153, Aaronborough, CO 74588",Wong LLC,001-262-966-5090,2024-09-30,Main,150.48,LPO-002635
RCPT-002636,WH-C,ORD-002636,TDR-3949,SUP-977,2025-12-01,Pharmaceuticals,Antivirals,Oseltamivir,MED-OSE-3015,Refrigerated,Vial,RECT,LOCAL,BATCH-72567,61,False,False,2027-06-10,PAL-326,LOC-B7,55,13,37,219.74,5,Piece,10122.17,Cardboard,72,174,24,9,37584,13,44.89,Torres Ltd,"65897 Deborah Isle Apt. 191, North Stephanieview, OK 42878",Cervantes Group,(936)613-3150,2025-11-25,Quarantine,164.94,LPO-002636
RCPT-002637,WH-C,ORD-002637,TDR-7615,SUP-662,2025-10-04,Consumables,Gloves,Latex,MED-LAT-4330,,Box,SQR,IMPORT,BATCH-36119,47,True,True,2027-09-01,PAL-589,LOC-C45,808,150,560,256.47,98,Carton,236859.85,Cardboard,58,159,10,43,68370,12,41.42,Evans and Sons,"4800 Palmer Mews Suite 681, West Daniel, TN 83136",Crawford-Kelley,253-936-9215x4038,2025-10-01,Cold Storage,202.1,LPO-002637
RCPT-002638,WH-C,ORD-002638,TDR-8358,SUP-270,2024-10-24,Medical Equipment,Diagnostic,Thermometer,MED-THE-5168,Priority,Box,CYL,LOCAL,BATCH-15444,15,True,False,2027-06-26,PAL-116,LOC-C35,716,42,546,262.55,128,Box,184483.5,Cardboard,10,100,11,11,12100,8,23.43,Miller-Johnson,"9233 Craig Island, Robertland, ID 29562","Bell, Osborne and Tran",(732)277-5181x3104,2024-10-23,Main,50.13,LPO-002638
RCPT-002639,WH-C,ORD-002639,TDR-1062,SUP-513,2025-06-11,Consumables,Masks,N95,MED-N95-7592,Urgent,Pack,RECT,DONATION,BATCH-43861,43,False,False,2027-09-30,PAL-396,LOC-B46,877,259,519,246.42,99,Piece,246870.57,Plastic,95,70,46,13,41860,5,18.14,"French, Anderson and Wolf","7165 Montgomery Plain, Carolynhaven, VA 21815",Bartlett Ltd,+1-266-951-3119x29139,2025-06-05,Main,82.03,LPO-002639
RCPT-002640,WH-A,ORD-002640,TDR-6025,SUP-230,2025-07-23,Laboratory,Specimen Containers,Stool,MED-STO-3465,,Vial,RECT,LOCAL,BATCH-63102,39,True,False,2026-07-30,PAL-380,LOC-A7,999,283,704,244.96,12,Carton,223564.22,Cardboard,49,58,45,30,78300,4,42.19,"Stanley, Stephens and Johnson","6619 Li Stream, North Stephanieberg, ND 89838",Edwards-Cook,3145435873,2025-07-22,Cold Storage,221.82,LPO-002640
RCPT-002641,WH-A,ORD-002641,TDR-3645,SUP-168,2024-03-22,Medical Equipment,Monitoring,Pulse Oximeter,MED-PUL-9771,Priority,Vial,IRR,LOCAL,BATCH-65890,14,True,False,2025-07-19,PAL-960,LOC-A28,790,12,675,7.12,103,Box,4919.58,Wooden,10,96,60,19,109440,17,41.77,"Moore, Smith and Dalton","197 William Brooks Suite 982, Maxwellhaven, NC 38168",Andersen-Gonzalez,659.950.1285,2024-03-19,Main,357.84,LPO-002641
RCPT-002642,WH-B,ORD-002642,TDR-8683,SUP-780,2024-08-12,Laboratory,Reagents,Biochemical,MED-BIO-7919,Priority,Box,SQR,LOCAL,BATCH-61764,20,False,False,2027-04-20,PAL-400,LOC-A30,560,135,333,220.62,92,Piece,118096.47,Cardboard,21,45,18,25,20250,5,10.35,Mata-Stewart,"4110 Brandon Burgs Suite 918, North Colin, OR 10702",Smith PLC,(413)964-6839x400,2024-08-09,Dispatch,216.56,LPO-002642
RCPT-002643,WH-B,ORD-002643,TDR-7101,SUP-660,2024-12-21,Medical Equipment,Therapeutic,Oxygen Concentrator,MED-OXY-5046,,Box,CYL,IMPORT,BATCH-23065,16,False,True,2027-05-25,PAL-468,LOC-B50,639,47,560,22.25,32,Carton,12664.81,Cardboard,40,28,22,17,10472,7,17.35,Forbes Group,"9102 Jonathan Mews, Smithfort, DC 19961","Gordon, Thomas and Thompson",+1-614-621-7238,2024-12-17,Quarantine,175.99,LPO-002643
